438,2334,0
533,2349,0
536,2360,0
529,2369,0
527,2370,0
526,2376,1
531,2396,1
540,2378,1
524,2376,1
533,2386,1
534,2379,2
525,2389,2
529,2394,2
533,2396,2
521,2391,2
532,2399,3
541,2398,3
527,2403,3
533,2403,3
526,2401,3
523,2420,4
535,2402,4
521,2401,4
520,2403,4
524,2406,4
520,2408,5
523,2414,5
518,2416,5
518,2415,5
519,2414,5
525,2415,6
522,2416,6
517,2418,6
521,2413,6
520,2411,6
515,2415,7
519,2410,7
518,2419,7
520,2420,7
519,2412,7
520,2414,8
519,2423,8
526,2408,8
520,2410,8
525,2418,8
522,2407,8
517,2406,9
522,2410,9
526,2403,9
514,2409,9
510,2418,9
537,2400,10
542,2409,10
536,2403,10
532,2399,10
531,2405,10
531,2397,11
542,2399,11
547,2398,11
543,2403,11
544,2397,11
542,2395,12
538,2403,12
550,2396,12
542,2396,12
544,2398,12
541,2392,13
545,2395,13
555,2390,13
561,2387,13
558,2386,13
560,2385,14
558,2377,14
556,2375,14
564,2389,14
555,2394,14
572,2397,15
570,2375,15
560,2382,15
565,2373,15
560,2388,15
559,2375,16
570,2372,16
571,2375,16
571,2372,16
566,2376,16
570,2375,17
570,2372,17
580,2371,17
573,2371,17
582,2366,17
578,2371,18
581,2366,18
578,2356,18
583,2366,18
587,2355,18
583,2364,19
583,2354,19
590,2364,19
584,2358,19
589,2352,19
588,2352,20
593,2353,20
594,2345,20
588,2337,20
582,2365,20
580,2372,21
621,2341,21
585,2337,21
583,2335,21
601,2358,21
615,2328,22
612,2330,22
606,2349,22
608,2337,22
611,2331,22
616,2337,23
611,2320,23
614,2325,23
617,2319,23
621,2330,23
616,2328,24
620,2315,24
621,2319,24
627,2317,24
622,2319,24
624,2325,25
634,2317,25
632,2308,25
635,2304,25
634,2308,25
635,2308,26
636,2306,26
639,2306,26
637,2305,26
643,2305,26
644,2294,27
647,2298,27
645,2300,27
647,2301,27
651,2293,27
643,2292,28
650,2284,28
654,2290,28
648,2302,28
653,2299,28
652,2285,29
658,2280,29
666,2274,29
671,2281,29
657,2319,29
640,2261,30
640,2285,30
654,2282,30
667,2284,30
668,2276,30
660,2285,31
658,2274,31
661,2269,31
667,2274,31
671,2276,31
667,2273,32
675,2270,32
671,2272,32
676,2268,32
680,2267,32
677,2267,33
675,2268,33
682,2260,33
678,2264,33
680,2264,33
677,2260,34
683,2259,34
683,2256,34
690,2261,34
686,2254,34
689,2252,35
690,2262,35
693,2247,35
691,2242,35
692,2248,35
695,2252,36
696,2246,36
696,2244,36
699,2243,36
701,2241,36
697,2243,37
704,2242,37
704,2239,37
700,2237,37
701,2236,37
705,2232,37
717,2231,38
709,2234,38
705,2231,38
718,2228,38
719,2233,38
711,2228,39
713,2230,39
715,2225,39
714,2229,39
719,2223,39
727,2221,40
715,2215,40
731,2224,40
728,2212,40
741,2244,40
737,2242,41
724,2213,41
732,2199,41
743,2191,41
717,2194,41
722,2224,42
743,2215,42
743,2208,42
725,2207,42
728,2199,42
736,2201,43
734,2209,43
737,2202,43
739,2204,43
740,2201,43
739,2199,44
749,2197,44
747,2187,44
749,2181,44
742,2195,44
751,2190,45
752,2188,45
752,2187,45
752,2186,45
756,2183,45
754,2180,46
757,2185,46
754,2178,46
762,2179,46
763,2173,46
760,2180,47
761,2178,47
765,2177,47
763,2172,47
759,2165,47
761,2174,48
772,2163,48
772,2168,48
769,2171,48
769,2167,48
772,2160,49
776,2161,49
776,2166,49
778,2162,49
775,2160,49
781,2162,50
776,2159,50
781,2157,50
782,2149,50
783,2153,50
786,2153,51
788,2145,51
784,2153,51
790,2151,51
785,2152,51
786,2140,52
794,2140,52
795,2144,52
796,2143,52
792,2144,52
792,2139,53
796,2139,53
805,2134,53
795,2134,53
798,2128,53
804,2134,54
798,2135,54
812,2127,54
801,2131,54
801,2129,54
805,2129,55
810,2122,55
810,2125,55
806,2123,55
806,2127,55
815,2129,56
815,2118,56
813,2131,56
813,2127,56
825,2114,56
823,2117,57
830,2122,57
807,2108,57
812,2126,57
822,2127,57
830,2101,58
833,2088,58
804,2114,58
807,2128,58
829,2096,58
820,2113,59
820,2088,59
830,2105,59
837,2107,59
828,2108,59
843,2100,60
827,2099,60
832,2102,60
837,2095,60
842,2104,60
833,2099,61
846,2100,61
837,2081,61
839,2092,61
839,2084,61
846,2091,62
845,2090,62
841,2093,62
849,2083,62
850,2079,62
850,2091,63
853,2079,63
849,2071,63
853,2082,63
852,2070,63
858,2075,64
858,2072,64
855,2072,64
861,2075,64
861,2077,64
859,2075,65
863,2073,65
864,2069,65
861,2066,65
867,2067,65
869,2069,66
863,2069,66
871,2063,66
867,2061,66
867,2058,66
874,2055,66
873,2054,67
876,2053,67
873,2055,67
874,2055,67
879,2052,67
885,2055,68
880,2053,68
885,2052,68
878,2056,68
881,2050,68
886,2037,69
887,2048,69
885,2049,69
882,2038,69
883,2045,69
886,2043,70
878,2040,70
899,2043,70
891,2030,70
880,2039,70
878,2047,71
904,2022,71
882,2042,71
882,2019,71
878,2056,71
895,2009,72
888,2018,72
899,2034,72
885,2037,72
909,2035,72
891,2046,73
898,2020,73
903,2023,73
905,2019,73
907,2028,73
910,2020,74
910,2018,74
907,2022,74
911,2017,74
910,2018,74
910,2027,75
911,2017,75
910,2019,75
915,2004,75
913,2010,75
912,2010,76
914,2011,76
922,2016,76
916,2009,76
919,2009,76
923,2007,77
919,2008,77
920,2001,77
919,2000,77
923,2003,77
925,2000,78
930,2001,78
926,1995,78
926,1994,78
929,2002,78
930,2000,79
930,1996,79
929,2000,79
931,1998,79
932,1989,79
938,1994,80
935,1983,80
938,1985,80
939,1992,80
940,1987,80
936,1987,81
939,1985,81
938,1986,81
945,1983,81
947,1981,81
942,1981,82
947,1980,82
945,1979,82
946,1975,82
948,1983,82
945,1978,83
946,1980,83
947,1976,83
946,1981,83
951,1976,83
953,1968,84
956,1965,84
958,1970,84
957,1961,84
953,1971,84
957,1959,85
963,1961,85
965,1970,85
965,1961,85
958,1971,85
962,1959,86
965,1957,86
963,1956,86
965,1958,86
967,1960,86
967,1946,87
978,1943,87
961,1967,87
977,1948,87
972,1974,87
964,1971,88
973,1929,88
974,1963,88
968,1921,88
981,1938,88
974,1965,89
971,1932,89
980,1932,89
991,1928,89
968,1959,89
986,1942,90
982,1942,90
995,1948,90
996,1938,90
986,1931,90
993,1948,91
988,1936,91
990,1932,91
997,1930,91
985,1940,91
982,1937,92
991,1929,92
996,1932,92
992,1926,92
988,1930,92
1002,1931,93
995,1932,93
993,1920,93
998,1927,93
1001,1922,93
996,1924,94
998,1919,94
1002,1924,94
1000,1915,94
1006,1916,94
1006,1915,95
1003,1915,95
1005,1918,95
1004,1916,95
1003,1916,95
999,1918,96
1012,1912,96
1005,1916,96
1009,1906,96
1013,1908,96
1011,1912,97
1010,1910,97
1016,1907,97
1016,1909,97
1016,1905,97
1019,1904,97
1015,1902,98
1016,1903,98
1020,1905,98
1021,1899,98
1018,1898,98
1021,1902,99
1022,1899,99
1025,1897,99
1024,1897,99
1028,1897,99
1030,1884,100
1024,1889,100
1027,1890,100
1032,1904,100
1031,1896,100
1032,1888,101
1033,1895,101
1033,1883,101
1035,1890,101
1036,1884,101
1033,1888,102
1037,1883,102
1031,1883,102
1040,1881,102
1038,1879,102
1043,1881,103
1039,1876,103
1041,1870,103
1038,1879,103
1043,1872,103
1044,1873,104
1045,1875,104
1045,1864,104
1053,1871,104
1050,1872,104
1047,1868,105
1048,1869,105
1051,1867,105
1053,1869,105
1045,1868,105
1054,1870,106
1052,1869,106
